Title,Date,Link,Description
카카오뱅크 &quot;﻿기록통장 with NCT WISH 출시&quot;,"Wed, 22 May 2024 09:36:00 +0900",http://www.meconomynews.com/news/articleView.html?idxno=93969,엔터업계와 첫 제휴 &quot;모으기 규칙 통해 저축&quot; [시장경제=정우교 기자] 사진=카카오뱅크 카카오뱅크는 기록통장의 첫 번째 아티스트 제휴상품 '기록통장 with NCT WISH'를 선보인다고 22일 밝혔다. 기록통장은... 
"카카오뱅크, 기록통장 with NCT WISH 출시","Wed, 22 May 2024 09:29:00 +0900",https://n.news.naver.com/mnews/article/119/0002832146?sid=101,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 지난해 4월 첫 선을 보인 기록통장은 가장 사랑하는... 
"카카오뱅크, NCT WISH와 손잡은 기록통장 출시","Wed, 22 May 2024 09:27:00 +0900",https://n.news.naver.com/mnews/article/018/0005745268?sid=101,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 ‘기록통장 with NCT WISH’를 출시한다고 22일 밝혔다. 기록통장은 가장 사랑하는 대상과의 의미있는... 
"카카오뱅크, SM 손잡고 '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 09:27:00 +0900",https://n.news.naver.com/mnews/article/003/0012559646?sid=101,카카오뱅크가 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 기록통장은 사랑하는 대상과의 의미 있는 순간마다 모으기 규칙을 통해 저축하고 저축 순간을 기록할... 
"카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 09:26:00 +0900",http://www.thebigdata.co.kr/view.php?ud=20240522090258678262abca1943_23,"카카오뱅크(대표 윤호영, 323410)는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 지난해 4월 첫 선을 보인 기록통장은... "
"카카오뱅크, SM엔터테인먼트와 '기록통장 NCT WISH' 출시","Wed, 22 May 2024 09:26:00 +0900",https://www.psnews.co.kr/news/articleView.html?idxno=2055845,"카카오뱅크. [사진=카카오뱅크] 카카오뱅크(대표이사 윤호영, Daniel)는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다.... "
"카카오뱅크, SM과 손잡고 ‘기록통장 with NCT WISH’ 출시","Wed, 22 May 2024 09:22:00 +0900",https://www.viva100.com/main/view.php?key=20240522010006486,"카카오뱅크, SM과 손잡고 ‘기록통장 with NCT WISH’ 출시 카카오뱅크는 기록통장의 첫 번째 아티스트 제휴 상품인 ‘기록통장 with NCT WISH’를 출시한다고 22일 밝혔다. 지난해 4월 첫 선을 보인 기록통장은 가장... "
"카카오뱅크, '기록통장 with NCT WISH' 선보여","Wed, 22 May 2024 09:10:00 +0900",http://www.smedaily.co.kr/news/articleView.html?idxno=291553,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 2023년 4월 첫 선을 보인 기록통장은 가장 사랑하는... 
"SM 손잡은 카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 09:06:00 +0900",https://www.fetv.co.kr/news/article.html?no=165927,카카오뱅크는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 2023년 4월 첫 선을 보인 기록통장은 가장 사랑하는 대상과의 의미있는 순간마다 모으기 규칙을 통해... 
"금융당국, 인터넷은행 3사 중간평가…제4인뱅 선정에 활용할 듯","Wed, 22 May 2024 08:58:00 +0900",https://www.viva100.com/main/view.php?key=20240521010006155,실제 가계대출 중 주택관련 대출(주담대+전월세대출) 비중은 카카오뱅크가 지난해 1분기 47.8%에서 올해 1분기 58.6%로 상승했다. 케이뱅크는 같은 기간 24%에서 45%로 두 배 수준으로 뛰었다. 1분기 중·저신용자 대상... 
"카카오뱅크는 열고, 토스는 닫고…인터넷銀 해외사업 온도차","Wed, 22 May 2024 08:52:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4310275,"카카오뱅크는 첫 해외 진출 사업인 인도네시아 슈퍼뱅크가 본격적인 디지털 뱅킹 서비스를 제공할 계획인 반면, 토스뱅크를 운영하는 비바리퍼블리카는 베트남과 동남아시아 법인을 청산한 것으로 나타났다. 22일... "
[Who Is ?] 권영식 넷마블 각자대표이사,"Wed, 22 May 2024 08:34:00 +0900",https://www.businesspost.co.kr/BP?command=article_view&num=352942,넷마블 역대 최대 규모 인수로 넷마블은 인수대금 마련을 위해 카카오뱅크와 카카오게임즈 보유 지분 1조3천억 원가량을 매각했고 은행으로부터 14억 달러도 빌렸다. 넷마블은 달러를 빌려 스핀엑스를 인수한... 
"토스뱅크, 1분기 순이익 148억…연간 흑자 '청신호'","Wed, 22 May 2024 08:00:00 +0900",https://n.news.naver.com/mnews/article/003/0012559420?sid=101,카카오뱅크와 케이뱅크는 나란히 분기 최대 실적을 기록하면서 인터넷전문은행들의 빠른 성장세가 이어지고 있다. 22일 하나금융지주 분기보고서에 따르면 토스뱅크는 1분기 수익 4269억9400만원에 당기순이익... 
"[소비자민원평가대상-인터넷전문은행] 토스뱅크, 저소득층·장애인 등 금융소...","Wed, 22 May 2024 07:12:00 +0900",http://www.consumernews.co.kr/news/articleView.html?idxno=706253,지난해 소비자고발센터(www.goso.co.kr)에 제기된 민원을 바탕으로 국내 은행 민원관리 종합현황을 분석한 결과 토스뱅크는 총점 92.8점을 기록하며 경쟁사인 카카오뱅크와 케이뱅크를 제치고 최고점을 달성했다.... 
"HD현대마린솔루션, 주가 급락…투자경고 지정 예고 부각","Wed, 22 May 2024 06:44:00 +0900",http://www.thebigdata.co.kr/view.php?ud=202405220642212525cd1e7f0bdf_23,신한투자증권에 따르면 2020년 이후 IPO 종목 중 코스피200에 특례편입한 7개 종목(에코프로머티·LG에너지솔루션·카카오페이·크래프톤·카카오뱅크·SK아이이테크놀로지·SK바이오팜)의 주가를 분석한 결과 이들... 
[라인야후 사태]네이버의 선택지는,"Wed, 22 May 2024 06:39:00 +0900",https://n.news.naver.com/mnews/article/648/0000025838?sid=105,소프트뱅크의 '야후재팬'이 힘을 모아 만든 회사다. 앞서 라인은 2011년 동일본 대지진으로 통신마비 사태를... 사업자 '카카오'와 합병한 사례와 크게 다르지 않다. 현재 카카오톡이 그렇듯 오늘날 라인 역시 일본에서 국민... 
[논현로] ‘AI시대 경쟁’ 선례 될 라인사태,"Wed, 22 May 2024 06:02:00 +0900",https://www.etoday.co.kr/news/view/2362111,"글로벌 1위 왓츠앱도, 라인도 우리나라에서는 카카오톡을 넘지 못했다. 따라서 일본 시장에서 철수가 동남아... 다만 소프트뱅크 역시 동남아 시장에 대한 욕심이 크며, 최근 라인플러스 고용안정을 약속한 것은 대만이나... "
"시중은행, 동남아 진출 가속…기업금융 넘어 디지털까지","Wed, 22 May 2024 06:02:00 +0900",https://it.chosun.com/news/articleView.html?idxno=2023092116053,"인터넷전문은행 중에서는 카카오뱅크가 지난해부터 태국 가상은행 인가 획득을 위해 현지 기업인 SCBX와 협력을 시작했다. 이와 관련, 각 금융지주 회장들도 추가 투자를 약속하며 동남아를 미래의 신 개척지로 꼽고... "
인뱅도 주기형 주담대 시장 출격…대출 경쟁 본격화,"Wed, 22 May 2024 05:02:00 +0900",https://n.news.naver.com/mnews/article/018/0005745078?sid=101,카카오뱅크와 케이뱅크는 주담대 상품 라인업이 변동형과 혼합형(5년 고정금리 후 변동금리)만 취급했으나 최근 주기형 주담대 금리 상품 출시도 검토 중이다. 카카오뱅크 관계자는 “차주들이 각자의 상황에 맞게 더... 
금융당국 가계대출 엇박자 정책 불똥...저금리 ‘대환대출’ 막혔다,"Wed, 22 May 2024 05:02:00 +0900",https://www.etoday.co.kr/news/view/2362001,카카오뱅크는 최근 열린 1분기 실적 발표 콘퍼런스콜에서 올해 여신 성장 목표율을 20%에서 10%로 하향 조정했다. 이러한 대출 성장 목표치는 대출이동제를 통해 대환 목적으로 유입된 대출 물량에 대해서도 동일하게... 
“민요 흥얼대는 할머니들 보며 ‘칠곡 래퍼’ 제안했죠” [차 한잔 나누며],"Tue, 21 May 2024 23:02:00 +0900",https://n.news.naver.com/mnews/article/022/0003934994?sid=102,"박 팀장은 그야말로 ‘아이디어 뱅크’다. NHK 월드와 아리랑 국제방송, 로이터, AP통신, 중국중앙(CC)TV 등... 매일 오전 6시쯤 출입기자들에게 카카오톡 메시지로 보도자료를 돌려 ‘기자 스토커’라는 웃지 못할 별명까지... "
제4인뱅 경쟁 구도 본격화...누가 먼저 웃을까?,"Tue, 21 May 2024 19:22:00 +0900",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202405211523363720449,21일 금융권에 따르면 카카오뱅크의 1분기 순이익은 1112억원으로 집계돼 분기 기준 최대치로 작년 동기(1119억원)보다 9.1% 증가했다. 케이뱅크 역시 올해 1분기 사상 최대 이익을 기록했다. 케이뱅크의 1분기 순이익은... 
한달 만에 12만명 넘게 쓴 토스의 세금 환급 서비스,"Tue, 21 May 2024 18:52:00 +0900",https://byline.network/?p=9004111222535594,"토스 외에도 세금 환급 서비스 시장에 카카오뱅크, 핀다, 뱅크샐러드 등 핀테크 서비스들이 속속 뛰어들기 시작했다. 업계에 따르면, 세금 환급 서비스에 대한 관심을 꾸준히 가지고 있던 해당 사업자들은 시장이... "
네이버 노조 &quot;라인야후 지분 매각 반대&quot; 나선 결정적 이유,"Tue, 21 May 2024 18:30:00 +0900",https://www.bizhankook.com/article/27640,"네이버 노조는 지분 매각 시 국내 인력이 가진 기술과 노하우까지 소프트뱅크에 넘어가게 되며, 구성원들이 중장기적인 고용 불안에 놓일 수 있다고 본다.라인플러스는 네이버, 카카오, 쿠팡, 배달의민족 등 주요 IT... "
31년 돌보던 장애 아들 살해한 친모… 또 ‘간병 살인’ 비극,"Tue, 21 May 2024 18:23:00 +0900",https://n.news.naver.com/mnews/article/022/0003934885?sid=102,"사진=게티이미지뱅크 A씨는 지난해 11월23일 오전 9시5분 울산 중구 자신의 집에서 아들(30대)을 목 졸라... 청소년 모바일 상담 ‘다 들어줄 개’ 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다."
AI 국가주의 시대…기술주권 차원에서 접근해야,"Tue, 21 May 2024 18:14:00 +0900",https://n.news.naver.com/mnews/article/665/0000003027?sid=110,소프트뱅크에 넘기라는 압박이나 마찬가지다. 실제로 라인야후는 유일한 한국인을 이사회에서 제외했다.... '망가(만화) 종주국' 위치를 지키려드는 일본으로선 자국 웹툰시장 점유율 1ㆍ2위 기업인 카카오픽코마와... 
"SSG, 첫 대체 외국인 선수 활용? 이숭용 감독 &quot;고려하고 있다&quot;","Tue, 21 May 2024 17:53:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003897304,"SSG는 21일 서울 잠실구장에서 열리는 '2024 신한 SOL뱅크 KBO 리그' 두산 베어스 원정 경기를 앞두고 있다.... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
새 시중은행 등장에 인터넷뱅크 약진...5대 은행 과점 깨지나,"Tue, 21 May 2024 17:52:00 +0900",http://www.opinionnews.co.kr/news/articleView.html?idxno=98698,"카카오뱅크와 케이뱅크는 각각 1112억원, 507억원으로 역대 최대 실적을 올렸다. 부산은행(1252억원), 경남은행(1012억원), 광주은행(563억원) 등 지방은행과 비슷한 수준이다. 새로운 인터넷은행의 출현도 예고된다.... "
[박지훈 기자의 非상장기업 원석 찾기] 한국신용데이터 | ‘캐시노트’로 써 ...,"Tue, 21 May 2024 17:51:00 +0900",https://n.news.naver.com/mnews/article/009/0005306602?sid=004,"한편, 2022년 전업 사업자로는 최초로 금융위원회로부터 개인사업자 CB 허가를 획득했으며 주주로 한국신용데이터와 카카오뱅크, SGI서울보증, KB국민은행 등이 참여하고 있다. 이를 통해 한국평가정보는 데이터를... "
같은 압도적 1위인데…라인은 왜 '수익화 달성' 카톡과 달랐나,"Tue, 21 May 2024 17:47:00 +0900",https://n.news.naver.com/mnews/article/018/0005744974?sid=105,"네이버가 2019년 라인을 소프트뱅크가 운영하는 야후재팬과 통합한 것은 사실 불가피한 선택이었던 것이다.... 카카오가 카카오톡을 커머스, 핀테크 등 다양한 서비스와 연결하는 방식으로 몸집을 키워나간 것과... "
제59회 발명의 날..김병훈 LG전자 부사장 금탑 산업훈장,"Tue, 21 May 2024 17:26:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=50748,주식회사 카카오뱅크 주식회사 쓰리에이치 한국발명진흥회 회장 표창 로봇앤컴 주식회사 대표이사 이경일 진주제일여자고등학교 2학년 김한슬 고려대학교산학협력단 주임 고용호 사단법인 한국지식재산서비스협회... 
"[금융 단신] KB리브모바일, 청년 자립 지원 기부금 전달 外","Tue, 21 May 2024 17:02:00 +0900",http://www.dailypop.kr/news/articleView.html?idxno=78086,"카카오뱅크, 에코챌린저스 성과 공유회 개최…&quot;생물 다양성 보존 중요성 공유&quot; 카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 밝혔다. '카카오뱅크 에코챌린저스... "
금융시장 '메기' 역할 기대...과제도 많아,"Tue, 21 May 2024 16:44:00 +0900",https://www.tbc.co.kr/news/view?pno=20240517153428AE02702&id=187153,"[황병우/DGB금융그룹 회장(지난 3월 28일)] &quot;신한은행 등 시중은행과도 다르고 또 카카오뱅크나 케이뱅크, 토스와 같은 인터넷전문은행과도 또 다른 새로운 포지셔닝을 만들어 나가야 합니다.&quot; 하지만 기존 시중은행과의... "
저원가성 조달 확대에 락인 효과까지···인터넷銀 효자 상품으로 떠오른 모...,"Tue, 21 May 2024 16:44:00 +0900",https://www.sisajournal-e.com/news/articleView.html?idxno=402970,21일 금융권에 따르면 카카오뱅크는 올해 1분기 모임통장으로 약 1조원의 수신 자금을 유치했다. 모임통장 잔액이 큰 폭으로 늘어나면서 저원가성 예금 확대를 견인했다. 1분기 기준 카카오뱅크의 저원가성 예금은 전체... 
"경북도, 기재부에 저출생극복 등 현안사업 국비 요청","Tue, 21 May 2024 16:38:00 +0900",https://n.news.naver.com/mnews/article/079/0003897247?sid=102,"해양바이오뱅크 건립 △SMR제작지원센터 설립 등 16건이다. 특히, 최근 저출생과의 전쟁을 선포하고 모든... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡... "
[데일리픽] 추억의 PC게임 모바일로 귀환...'코인 불장' 이더리움 주도,"Tue, 21 May 2024 16:32:00 +0900",https://www.digitaltoday.co.kr/news/articleView.html?idxno=518282,대구은행이 '아이엠(iM)뱅크'라는 이름으로 32년 만에 새로운 시중은행으로 출범한다. 제4 인터넷 전문은행... ■ 카카오톡 또 오류...PC버전 약 1시간 먹통 &quot;원인 파악 중&quot; 카카오의 메신저 서비스인 '카카오톡'이 또... 
"카카오, 이달 중 준신위 권고 개선안 제출…&quot;신뢰회복 이행계획 담아&quot;","Tue, 21 May 2024 16:32:00 +0900",https://n.news.naver.com/mnews/article/421/0007553037?sid=101,준신위와 협약을 맺은 6개 사(카카오·카카오게임즈(293490)·카카오엔터테인먼트·카카오모빌리티·카카오뱅크(323410)·카카오페이(377300))는 권고 개선안 작업을 진행 중이다.
"대구은행, 제4인뱅도 '중기·소상공인'…'기업대출 경쟁 과열'","Tue, 21 May 2024 16:17:00 +0900",https://n.news.naver.com/mnews/article/008/0005040678?sid=101,실제 가계대출 점유율을 빠르게 늘리고 있는 인터넷은행 3사(케이·카카오·토스뱅크)는 기업대출 부문 실적이 크지 않다. 반면 기업들의 자금 수요는 꾸준하다. 지난해 말 중소기업중앙회가 중소기업 500곳을 대상으로... 
"[fn마감시황] 코스피, 하락 마감···외국인·기관 ‘팔자’","Tue, 21 May 2024 15:57:00 +0900",https://n.news.naver.com/mnews/article/014/0005188222?sid=101,"시가총액 상위 기업 중에선 삼성SDI(-2.95%), 카카오뱅크(-1.91%), LG화학(-1.79%), 삼성바이오로직스(-1.39%) 등이 떨어졌다. SK하이닉스(1.00%), 현대차(1.00%) 등은 상승 마감했다. 업종별로 보면 운수창고(-1.57... "
"제주신용보증재단, 창립 21년 만에 보증잔액 1조원 돌파","Tue, 21 May 2024 15:20:00 +0900",http://www.headlinejeju.co.kr/news/articleView.html?idxno=544095,"또  선제적 저금리 금융지원을 위해 지난해 제주은행과 CD금리+1% 이내의 협약금리 상품을 출시해 400억원 이상을 지원했고, 올해는 카카오뱅크와 CD금리+1.3% 이내 지원 및 보증료 50% 지원 상품을 출시해 15억원을... "
판 커진 인터넷銀···시중은행도 '제4인뱅' 참전,"Tue, 21 May 2024 15:00:00 +0900",http://www.enewstoday.co.kr/news/articleView.html?idxno=2129929,"지난해 말 기준으로 하나은행은 '제1인뱅' 토스뱅크 지분을 8.99%, KB국민은행은 '제2인뱅' 카카오뱅크 지분을 4.88% 보유했다. 특히, 하나은행은 상반기 6.62%에서 하반기 0.37%포인트(p)를 추가로 확보, 투자 확대 움직임을... "
"인뱅 3사, 개인사업자 신용평가 고도화 전략 의도는?","Tue, 21 May 2024 14:56:00 +0900",https://www.ebn.co.kr/news/view/1623540/?sc=Naver,"차원” 카카오뱅크·케이뱅크·토스뱅크 등 기존 1세대 인터넷은행 3사가 개인사업자 대상 신용평가모형(CSS) 고도화에 나섰다. 포용금융을 확대하고, 건전성 관리를 위해 경제 불황에 타격이 큰 개인사업자 대상... "
"[THE VIEW]라인, 결국 소프트뱅크가 독차지하나","Tue, 21 May 2024 14:51:00 +0900",https://n.news.naver.com/mnews/article/277/0005421187?sid=110,"이에 발맞춰 라인의 50% 지분을 보유하고 있는 일본의 소프트뱅크도 지분 확보에 공개적으로 나섰다. 네이버에... 한국의 카카오가 카카오톡 메신저뿐 아니라 선물하기, 예약하기 등의 서비스를 제공하는 것처럼, 라인도... "
[단독] 카카오 준신위 권고 개선안 제출 연장키로...&quot;충실한 내용 위해&quot;,"Tue, 21 May 2024 14:18:00 +0900",https://n.news.naver.com/mnews/article/031/0000838207?sid=105,준신위와 협약을 맺은 6개사(카카오·카카오게임즈·엔터테인먼트·모빌리티·뱅크·페이)는 이같은 권고를 토대로 개선안을 마련해온 것으로 알려졌다. 준신위 관계자는 &quot;카카오와 주요 계열사가 준신위 권고에 따라... 
코픽스 하락에 인뱅도 주담대 금리 인하…대환대출 최저 3.43%,"Tue, 21 May 2024 13:52:00 +0900",https://www.mediapen.com/news/view/921145,/사진=각사 제공 21일 금융권에 따르면 카카오뱅크·케이뱅크·토스뱅크 등 3사는 지난 16일 코픽스 금리 하락에 발맞춰 주요 담보대출 금리를 하향조정하고 나섰다. 금리인하에 가장 적극적인 곳은 케뱅이다.... 
"DGB대구은행, '최고 연 20%' 고금리 상품 앞세워 고객 확보 나선다","Tue, 21 May 2024 13:50:00 +0900",https://www.newsquest.co.kr/news/articleView.html?idxno=223875,"전국은행연합회 소비자포털에 따르면 4대 은행(KB국민·신한·우리·하나은행)·인터넷전문은행(카카오·케이·토스뱅크)(이하 가나다 순) 예금 상품은 기본금리 2.60~3.55%, 우대금리 3.30~3.85% 사이로 형성돼 있다.... "
"일본정부의 라인 지분 조정, 정치적 이유인가?","Tue, 21 May 2024 13:42:00 +0900",http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=54147,"네이버의 일본 법인은 국내에서 카카오톡에 밀리던 네이버톡을 동일본대지진 때 유무선통신이 단절됨을... 특히, 2021년 3월에 라인과 소프트뱅크와의 경영통합으로 위기의식이 있었을 것으로 생각된다. 여기에 라인이... "
언총 &quot;해임된 KBS 이영풍 기자 후원 모금운동 시작&quot;,"Tue, 21 May 2024 13:12:00 +0900",https://www.pennmike.com/news/articleView.html?idxno=81226,"이영풍 기자가 복직 소송을 진행하고, 최소한의 생계를 유지할 수 있도록 도와주십시오. 사단법인 대한민국언론인총연합회 카카오뱅크 7942-01-22468 (대한민국언론인총연합회 김현우)"
요즘 애들 다 한다는 기프테크… 오늘부터 시작해볼까?,"Tue, 21 May 2024 13:12:00 +0900",https://www.skyedaily.com/news/news_view.html?ID=232657,이와 관련해 카카오뱅크 관계자는 “기프티스타는 작년 말 제휴를 맺은 기업이다”며 “최근 생활비를 절감하기 위해 기프티콘을 중고 거래하는 MZ 고객들이 많아지고 있고 이러한 고객들이 카카오뱅크 앱 내에서... 
30대그룹 여성 임원 7% 돌파… 사내이사는 1명만 증가,"Tue, 21 May 2024 13:04:00 +0900",https://www.skyedaily.com/news/news_view.html?ID=232563,스카이데일리 양준규기자 = 카카오 여성임원 비율 21.3%로 1위… 중훙건설·금호아시아나는 2.1% ▲ 30대 그룹 여성 임원 비중이 7%를 돌파했다. 게티이미지뱅크 30대 그룹 임원 중 여성 비율이 7%를 넘어섰다.... 
美 금리 인하 신중론에…코스피·코스닥 관망세,"Tue, 21 May 2024 11:38:00 +0900",http://www.whitepaper.co.kr/news/articleView.html?idxno=234302,"반면 약세 종목은 에코프로머티 -11%대 / 금양 -3%대 / 한화솔루션, 엘앤에프, 효성중공업, 삼성SDI, HD현대일렉트릭, 포스코퓨처엠, DB손해보험, HMM, LG화학, 카카오뱅크, LS ELECTRIC -2%대 등이었다. 코스닥시장에서는... "
[피플] &quot;5개월만 100만 대박 서비스&quot; 임혜진 카카오뱅크 매니저,"Tue, 21 May 2024 11:36:00 +0900",http://www.seoulfn.com/news/articleView.html?idxno=520246,"인터넷전문은행 카카오뱅크는 지난해 12월 모바일 쿠폰 중고거래 플랫폼 기프티스타와 제휴를 맺고 '쿠폰 사고팔기' 서비스를 선보였는데, 출시 약 5개월 만에 누적 가입자수 100만명(4월 29일 기준)을 돌파했다. ◇&quot;과거... "
30대그룹 여성임원 첫 7% 돌파…1위 카카오 21%,"Tue, 21 May 2024 11:24:00 +0900",http://www.seouleconews.com/news/articleView.html?idxno=77648,기업/게티이미지뱅크  국내 30대 그룹 임원 가운데 여성이 차지하는 비율이 처음 7%를 넘어선 것으로... 30대 그룹 중 여성 임원비중이 가장 높은 곳은 카카오그룹이다. 전체임원 155명 중 여성 임원이 21.3%인... 
"DGB대구은행, 시중은행 전환 기념 대고객 감사 'iM뱅크 Re – Born 페스티벌'...","Tue, 21 May 2024 11:10:00 +0900",https://www.job-post.co.kr/news/articleView.html?idxno=105184,"은행 자체 캐릭터인 단디, 똑디, 우디와 매일 불입하는 형태의 적금으로 오픈 소식은 DGB대구은행 카카오톡 친구 등록을 통해 가장 먼저 받아볼 수 있다. 가계 대출 부분은 20일(월)부터 이벤트 기간 iM뱅크를 통해... "
"[fn오전시황] 코스피, 하락 전환..외국인·기관 '순매도'","Tue, 21 May 2024 11:03:00 +0900",https://n.news.naver.com/mnews/article/014/0005188015?sid=101,"카카오뱅크(-2.34%), 삼성SDI(-2.12%), LG화학(-2.04%), 삼성바이오로직스(-1.27%) 등이 하락세다. SK하이닉스(1.00%) 오르고 있다. 업종별로 보면 운수창고(-1.23%), 철강금속(-0.90%), 의약품(-0.81%), 건설업(-0.76... "
"'라인야후 강탈'로 파국 맞은 네이버와 소뱅, 라인플러스 놓고 2차전?","Tue, 21 May 2024 11:02:00 +0900",http://www.kbiznews.co.kr/news/articleView.html?idxno=98767,청와대에서 문재인 대통령을 예방한 뒤 손 마사요시 소프트뱅크 회장이 향한 곳은 서울 성북구... 한국 시장으로 치면 네이버가 카카오를 흡수한 것이다. 라인과 야후재팬의 통합은 지분 구조상으론 대등했지만... 
"'0.5게임 차' 두산·SSG 주중 3연전, 상위권 올라설 팀은?","Tue, 21 May 2024 10:42:00 +0900",https://m.sports.naver.com/kbaseball/article/079/0003897007,"그중 4위 두산 베어스와 5위 SSG가 21일부터 서울 잠실구장에서 '2024 신한 SOL뱅크 KBO 리그' 주중 3연전... 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트... "
"[은행권 기후변화 대응⑥] 인터넷은행들, 모바일로 전 금융서비스 제공…탄소...","Tue, 21 May 2024 09:58:00 +0900",https://www.viva100.com/main/view.php?key=20240520010005765,"인터넷은행들, 모바일로 전 금융서비스 제공…탄소배출량 최소화 카카오뱅크(우측 상단부터 시계방향으로), 토스뱅크, 케이뱅크 등 인터넷은행 3사 (사진= 각 사) 올해 ADB 연차총회의 주제는 ‘밝은 미래로 나아가는... "
"KB 페이(KB Pay) 앱으로 통합된 '리브메이트', 5월 21일 자 '오늘의 퀴즈' 정...","Tue, 21 May 2024 09:56:00 +0900",http://www.bizwnews.com/news/articleView.html?idxno=82780,"지난 3일 출제된 문제는 &quot;'카카오뱅크 등록만 하면 KB Pay가 총 상금 1억원 쏩니다!' 이 행사의 2등 당첨금액은?&quot;으로 정답은 '1백만P'였고, 지난 2일 출제된 문제는 &quot; 성년의 날, 로즈데이를 맞아 KB Pay에서 준비한... "
카카오뱅크도 '이건 못 참지'...인뱅3사의 '외환 서비스' 강화,"Tue, 21 May 2024 09:42:00 +0900",http://www.niceeconomy.co.kr/news/articleView.html?idxno=83839,카카오뱅크·토스뱅크·케이뱅크 등 인터넷은행 3사가 '외환 서비스'를 강화하고 있다. 토스뱅크가 연초 '환전 수수료 제로'를 선언한 이후 카카오뱅크도 신규 외환 서비스 출시를 앞두고 있기 때문이다. 외화 송금·환전... 
"연 3.5%서 요지부동...“은행 정기예금, 인상 가능성 낮아”","Tue, 21 May 2024 08:34:00 +0900",https://www.news2day.co.kr/article/20240520500214,실제 카카오뱅크의 1년 만기 정기예금은 현재 연 3.30%까지 주저앉았다. 통상 인터넷전문은행은 비대면 영업으로 절감한 비용을 금융상품에 반영해 금리 경쟁력을 갖추는데 오히려 시장 평균보다 낮은 수신금리를... 
美 JP모건 17%인데 국내 은행지주 ROE 목표치가 고작 10%,"Tue, 21 May 2024 07:54:00 +0900",https://www.smarttoday.co.kr/news/articleView.html?idxno=50650,"IBK기업은행과 카카오뱅크를 제외하고 은행 지주회사들의 ROE는 작년보다 떨어져, 은행 수익성에 노란불이 켜졌다. [출처: 각 지주회사 실적 발표 자료] ◇ 최고는 JB 13.8%..최저는 DGB 7.6% 은행 지주회사 중에서... "
요즘 은행 예금 상품 트렌드는?···5월 3주차 기준,"Tue, 21 May 2024 07:22:00 +0900",http://www.dailypop.kr/news/articleView.html?idxno=78062,"먼저, 트렌드지수 1위를 살펴보면 카카오뱅크 정기예금이 79포인트로 1위를 차지했다. 전주보다 6포인트 하락했다. 이어 2위인 NH올원e예금은 47포인트로 전주보다 3포인트 상승했다. KB Star 정기예금은 27포인트로... "
인뱅 지분 탐내는 시중은행…속내는? [주간필담],"Tue, 21 May 2024 07:02:00 +0900",http://www.sisaon.co.kr/news/articleView.html?idxno=161168,"ⓒ연합뉴스 케이뱅크, 카카오뱅크, 토스뱅크에 이어 제4의 인터넷전문은행 출범이 가시화되고 있는 가운데 출사표를 던진 컨소시엄들 사이에 몇몇 유명 금융사들의 이름이 거론돼 관심을 끌고 있습니다. 이중에는 4대... "
인뱅 3사 고속 성장중 …제4인뱅 자리 있나?,"Tue, 21 May 2024 07:02:00 +0900",http://www.metroseoul.co.kr/article/20240520500525,"카카오·케이뱅크, 1분기 기준 최대 실적 경신 인뱅, 주담대·아담대 전세환대출 성장세 뚜렷 &quot;소상공인·자영업자 대상으로 성장 힘들어&quot; /각 사 인터넷전문은행 3사(카카오뱅크·케이뱅크·토스뱅크)가 올 1분기... "
